省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累计确诊人数,累计治愈人数,累计死亡人数
海南,2020-02-12,12,7,1,1575,1401,48
海南,2020-02-13,0,3,0,1575,1404,48
海南,2020-02-14,5,8,0,1580,1412,48
海南,2020-02-15,0,1,0,1580,1413,48
海南,2020-02-16,0,13,0,1580,1426,48
海南,2020-02-17,1,7,0,1581,1433,48
海南,2020-02-18,0,20,0,1581,1453,48
海南,2020-02-19,5,5,0,1586,1458,48
海南,2020-02-20,0,5,0,1586,1463,48
海南,2020-02-21,0,7,0,1586,1470,48
海南,2020-02-22,0,8,0,1586,1478,48
海南,2020-02-23,0,2,1,1586,1480,49
海南,2020-02-24,0,10,0,1586,1490,49
海南,2020-02-25,0,8,0,1586,1498,49
海南,2020-02-26,0,5,0,1586,1503,49
海南,2020-02-27,0,4,0,1586,1507,49
海南,2020-02-28,0,4,0,1586,1511,49
海南,2020-02-29,0,12,0,1586,1523,49
海南,2020-03-01,0,3,0,1586,1526,49
海南,2020-03-02,0,0,0,1586,1526,49
海南,2020-03-03,0,4,0,1586,1530,49
海南,2020-03-04,0,3,0,1586,1533,49
海南,2020-03-05,0,0,1,1586,1533,50
海南,2020-03-06,0,0,0,1586,1533,50
海南,2020-03-07,0,0,0,1586,1533,50
海南,2020-03-08,0,0,0,1586,1533,50
海南,2020-03-09,0,0,0,1586,1533,50
海南,2020-03-10,0,0,0,1586,1533,50
海南,2020-03-11,0,1,0,1586,1534,50
海南,2020-03-12,0,0,0,1586,1534,50
海南,2020-03-13,0,0,0,1586,1534,50
海南,2020-03-14,0,0,0,1586,1534,50
海南,2020-03-15,0,0,0,1586,1534,50
海南,2020-03-16,0,1,0,1586,1535,50
海南,2020-03-17,0,0,0,1586,1535,50
海南,2020-03-18,0,0,0,1586,1535,50
海南,2020-03-19,0,0,0,1586,1535,50
海南,2020-03-20,0,0,0,1586,1535,50
海南,2020-03-21,0,0,0,1586,1535,50
海南,2020-03-22,0,0,0,1586,1535,50
海南,2020-03-23,0,0,0,1586,1535,50
海南,2020-03-24,0,1,0,1586,1536,50
海南,2020-03-25,0,0,0,1586,1536,50
海南,2020-03-26,0,0,0,1586,1536,50
海南,2020-03-27,0,0,0,1586,1536,50
海南,2020-03-28,0,0,0,1586,1536,50
海南,2020-03-29,0,0,0,1586,1536,50
海南,2020-03-30,0,0,0,1586,1536,50
海南,2020-03-31,0,0,0,1586,1536,50
海南,2020-04-01,0,0,0,1586,1536,50
海南,2020-04-02,0,0,0,1586,1536,50
海南,2020-04-03,0,0,0,1586,1536,50
海南,2020-04-04,0,0,0,1586,1536,50
海南,2020-04-05,0,0,0,1586,1536,50
海南,2020-04-06,0,0,0,1586,1536,50
海南,2020-04-07,0,0,0,1586,1536,50
海南,2020-04-08,0,0,0,1586,1536,50
海南,2020-04-09,0,0,0,1586,1536,50
海南,2020-04-10,0,0,0,1586,1536,50
海南,2020-04-11,0,0,0,1586,1536,50
海南,2020-04-12,0,0,0,1586,1536,50
海南,2020-04-13,0,0,0,1586,1536,50
海南,2020-04-14,0,0,0,1586,1536,50
海南,2020-04-15,0,0,0,1586,1536,50
海南,2020-04-16,0,0,0,1586,1536,50
海南,2020-04-17,0,0,0,1586,1536,50
海南,2020-04-18,0,0,0,1586,1536,50
海南,2020-04-19,0,0,0,1586,1536,50
海南,2020-04-20,0,0,0,1586,1536,50
海南,2020-04-21,0,0,0,1586,1536,50
海南,2020-04-22,0,0,0,1586,1536,50
海南,2020-04-23,0,0,0,1586,1536,50
海南,2020-04-24,0,0,0,1586,1536,50
海南,2020-04-25,0,0,0,1586,1536,50
海南,2020-04-26,0,0,0,1586,1536,50
海南,2020-04-27,0,0,0,1586,1536,50
海南,2020-04-28,0,0,0,1586,1536,50
海南,2020-04-29,0,0,0,1586,1536,50
海南,2020-04-30,0,0,0,1586,1536,50
海南,2020-05-01,0,0,0,1586,1536,50
海南,2020-05-02,0,0,0,1586,1536,50
海南,2020-05-03,0,0,0,1586,1536,50
海南,2020-05-04,0,0,0,1586,1536,50
海南,2020-05-05,0,0,0,1586,1536,50
海南,2020-05-06,0,0,0,1586,1536,50
海南,2020-05-07,0,0,0,1586,1536,50
海南,2020-05-08,0,0,0,1586,1536,50
海南,2020-05-09,0,0,0,1586,1536,50
海南,2020-05-10,0,0,0,1586,1536,50
海南,2020-05-11,0,0,0,1586,1536,50
海南,2020-05-12,0,0,0,1586,1536,50
海南,2020-05-13,0,0,0,1586,1536,50
海南,2020-05-14,0,0,0,1586,1536,50
海南,2020-05-15,0,0,0,1586,1536,50
海南,2020-05-16,0,0,0,1586,1536,50
海南,2020-05-17,0,0,0,1586,1536,50
海南,2020-05-18,0,0,0,1586,1536,50
海南,2020-05-19,0,0,0,1586,1536,50
海南,2020-05-20,0,0,0,1586,1536,50
海南,2020-05-21,0,0,0,1586,1536,50
海南,2020-05-22,0,0,0,1586,1536,50
海南,2020-05-23,0,0,0,1586,1536,50
海南,2020-05-24,0,0,0,1586,1536,50
海南,2020-05-25,0,0,0,1586,1536,50
海南,2020-05-26,0,0,0,1586,1536,50
海南,2020-05-27,0,0,0,1586,1536,50
海南,2020-05-28,0,0,0,1586,1536,50
海南,2020-05-29,0,0,0,1586,1536,50
海南,2020-05-30,0,0,0,1586,1536,50
海南,2020-05-31,0,0,0,1586,1536,50
海南,2020-06-01,0,0,0,1586,1536,50
海南,2020-06-02,0,0,0,1586,1536,50
海南,2020-06-03,0,0,0,1586,1536,50
海南,2020-06-04,0,0,0,1586,1536,50
海南,2020-06-05,0,0,0,1586,1536,50
海南,2020-06-06,0,0,0,1586,1536,50
海南,2020-06-07,0,0,0,1586,1536,50
海南,2020-06-08,0,0,0,1586,1536,50
海南,2020-06-09,0,0,0,1586,1536,50
海南,2020-06-10,0,0,0,1586,1536,50
海南,2020-06-11,0,0,0,1586,1536,50
海南,2020-06-12,0,0,0,1586,1536,50
海南,2020-06-13,0,0,0,1586,1536,50
海南,2020-06-14,0,0,0,1586,1536,50
海南,2020-06-15,0,0,0,1586,1536,50
海南,2020-06-16,0,0,0,1586,1536,50
海南,2020-06-17,0,0,0,1586,1536,50
海南,2020-06-18,0,0,0,1586,1536,50
海南,2020-06-19,0,0,0,1586,1536,50
海南,2020-06-20,0,0,0,1586,1536,50
海南,2020-06-21,0,0,0,1586,1536,50
海南,2020-06-22,0,0,0,1586,1536,50
海南,2020-06-23,0,0,0,1586,1536,50
海南,2020-06-24,0,0,0,1586,1536,50
海南,2020-06-25,0,0,0,1586,1536,50
海南,2020-06-26,0,0,0,1586,1536,50
海南,2020-06-27,0,0,0,1586,1536,50
海南,2020-06-28,0,0,0,1586,1536,50
海南,2020-06-29,0,0,0,1586,1536,50
海南,2020-06-30,0,0,0,1586,1536,50
湖北,2020-01-10,41,2,1,7321,7049,234
湖北,2020-01-11,0,4,0,7321,7053,234
湖北,2020-01-12,0,1,0,7321,7054,234
湖北,2020-01-13,0,0,0,7321,7054,234
湖北,2020-01-14,0,0,0,7321,7054,234
湖北,2020-01-15,0,5,1,7321,7059,235
湖北,2020-01-16,4,3,0,7325,7062,235
湖北,2020-01-17,17,4,0,7342,7066,235
湖北,2020-01-18,59,5,1,7401,7071,236
湖北,2020-01-19,77,1,1,7478,7072,237
湖北,2020-01-20,72,0,2,71763,66937,4587
湖北,2020-01-21,105,3,3,71868,66940,4590
湖北,2020-01-22,69,0,8,189175,175904,12872
湖北,2020-01-23,105,3,7,198531,184887,13150
湖北,2020-01-24,180,1,15,332240,309599,21983
湖北,2020-01-25,323,10,13,461267,429606,30703
湖北,2020-01-26,371,2,24,519258,483126,34829
湖北,2020-01-27,1291,3,24,578367,536836,38964
湖北,2020-01-28,840,0,25,579207,536836,38989
湖北,2020-01-29,1032,10,37,580239,536846,39026
湖北,2020-01-30,1220,26,42,581459,536872,39068
湖北,2020-01-31,1347,50,45,582806,536922,39113
湖北,2020-02-01,1921,49,45,584727,536971,39158
湖北,2020-02-02,2103,80,56,586830,537051,39214
湖北,2020-02-03,2345,101,64,589175,537152,39278
湖北,2020-02-04,3156,125,65,592331,537277,39343
湖北,2020-02-05,2987,113,70,595318,537390,39413
湖北,2020-02-06,2447,184,69,597765,537574,39482
湖北,2020-02-07,2831,298,81,600596,537872,39563
湖北,2020-02-08,2086,324,81,602682,538196,39644
湖北,2020-02-09,2602,356,91,605284,538552,39735
湖北,2020-02-10,2097,427,103,607381,538979,39838
湖北,2020-02-11,1637,417,94,609018,539396,39932
湖北,2020-02-12,13851,802,134,622869,540198,40066
湖北,2020-02-13,4732,690,116,627601,540888,40182
湖北,2020-02-14,2410,912,139,630011,541800,40321
湖北,2020-02-15,1839,849,139,631850,542649,40460
湖北,2020-02-16,1939,1016,101,633789,543665,40561
湖北,2020-02-17,1808,1223,93,635597,544888,40654
湖北,2020-02-18,1746,1264,133,637343,546152,40787
湖北,2020-02-19,800,1209,108,638143,547361,40895
湖北,2020-02-20,405,1452,115,638548,548813,41010
湖北,2020-02-21,366,1766,106,638914,550579,41116
湖北,2020-02-22,630,1742,96,639544,552321,41212
湖北,2020-02-23,396,1439,149,639940,553760,41361
湖北,2020-02-24,499,2116,68,640439,555876,41429
湖北,2020-02-25,401,2058,52,640840,557934,41481
湖北,2020-02-26,409,2288,26,641249,560222,41507
湖北,2020-02-27,318,3203,41,641567,563425,41548
湖北,2020-02-28,423,2492,45,641990,565917,41593
湖北,2020-02-29,570,2292,34,642560,568209,41627
湖北,2020-03-01,196,2570,42,642756,570779,41669
湖北,2020-03-02,114,2410,31,642870,573189,41700
湖北,2020-03-03,115,2389,37,642985,575578,41737
湖北,2020-03-04,134,1923,31,643119,577501,41768
湖北,2020-03-05,126,1487,29,643245,578988,41797
湖北,2020-03-06,74,1502,28,643319,580490,41825
湖北,2020-03-07,41,1543,27,643360,582033,41852
湖北,2020-03-08,36,1422,21,643396,583455,41873
湖北,2020-03-09,17,1152,17,643413,584607,41890
湖北,2020-03-10,13,1461,21,643426,586068,41911
湖北,2020-03-11,8,1242,9,643434,587310,41920
湖北,2020-03-12,5,1255,6,643439,588565,41926
湖北,2020-03-13,4,1390,13,643443,589955,41939
湖北,2020-03-14,4,1265,10,643447,591220,41949
湖北,2020-03-15,4,816,14,643451,592036,41963
湖北,2020-03-16,1,893,12,643452,592929,41975
湖北,2020-03-17,1,884,11,643453,593813,41986
湖北,2020-03-18,0,775,8,643453,594588,41994
湖北,2020-03-19,0,699,2,643453,595287,41996
湖北,2020-03-20,0,561,7,643453,595848,42003
湖北,2020-03-21,0,490,5,643453,596338,42008
湖北,2020-03-22,0,447,9,643453,596785,42017
湖北,2020-03-23,1,444,7,643454,597229,42024
湖北,2020-03-24,0,387,3,643454,597616,42027
湖北,2020-03-25,0,326,6,643454,597942,42033
湖北,2020-03-26,0,530,5,643454,598472,42038
湖北,2020-03-27,0,267,3,643454,598739,42041
湖北,2020-03-28,0,367,5,643454,599106,42046
湖北,2020-03-29,0,217,4,643454,599323,42050
湖北,2020-03-30,0,171,1,643454,599494,42051
湖北,2020-03-31,1,73,6,643455,599567,42057
湖北,2020-04-01,0,45,6,643455,599612,42063
湖北,2020-04-02,0,41,4,643455,599653,42067
湖北,2020-04-03,1,50,4,643456,599703,42071
湖北,2020-04-04,0,73,3,643456,599776,42074
湖北,2020-04-05,0,69,2,643456,599845,42076
湖北,2020-04-06,0,59,0,643456,599904,42076
湖北,2020-04-07,0,69,1,643456,599973,42077
湖北,2020-04-08,0,45,2,643456,600018,42079
湖北,2020-04-09,0,49,1,643456,600067,42080
湖北,2020-04-10,0,28,3,643456,600095,42083
湖北,2020-04-11,0,17,0,643456,600112,42083
湖北,2020-04-12,0,57,2,643456,600169,42085
湖北,2020-04-13,0,25,0,643456,600194,42085
湖北,2020-04-14,0,39,1,643456,600233,42086
湖北,2020-04-15,0,33,0,643456,600266,42086
湖北,2020-04-16,325,10,1290,643781,600276,43376
湖北,2020-04-17,0,7,0,643781,600283,43376
湖北,2020-04-18,0,13,0,643781,600296,43376
湖北,2020-04-19,0,4,0,643781,600300,43376
湖北,2020-04-20,0,3,0,643781,600303,43376
湖北,2020-04-21,0,5,0,643781,600308,43376
湖北,2020-04-22,0,28,0,643781,600336,43376
湖北,2020-04-23,0,22,0,643781,600358,43376
湖北,2020-04-24,0,24,0,643781,600382,43376
湖北,2020-04-25,0,11,0,643781,600393,43376
湖北,2020-04-26,0,12,0,643781,600405,43376
湖北,2020-04-27,0,0,0,643781,600405,43376
湖北,2020-04-28,0,0,0,643781,600405,43376
湖北,2020-04-29,0,0,0,643781,600405,43376
湖北,2020-04-30,0,0,0,643781,600405,43376
湖北,2020-05-01,0,0,0,643781,600405,43376
湖北,2020-05-02,0,0,0,643781,600405,43376
湖北,2020-05-03,0,0,0,643781,600405,43376
湖北,2020-05-04,0,0,0,643781,600405,43376
湖北,2020-05-05,0,0,0,643781,600405,43376
湖北,2020-05-06,0,0,0,643781,600405,43376
湖北,2020-05-07,0,0,0,643781,600405,43376
湖北,2020-05-08,0,0,0,643781,600405,43376
湖北,2020-05-09,1,0,0,643782,600405,43376
湖北,2020-05-10,5,0,0,643787,600405,43376
湖北,2020-05-11,0,0,0,643787,600405,43376
湖北,2020-05-12,0,0,0,643787,600405,43376
湖北,2020-05-13,0,0,0,643787,600405,43376
湖北,2020-05-14,0,0,0,643787,600405,43376
湖北,2020-05-15,0,0,0,643787,600405,43376
湖北,2020-05-16,0,0,0,643787,600405,43376
湖北,2020-05-17,0,0,0,643787,600405,43376
湖北,2020-05-18,1,0,0,643788,600405,43376
湖北,2020-05-19,0,0,0,643788,600405,43376
湖北,2020-05-20,0,0,0,643788,600405,43376
湖北,2020-05-21,0,0,0,643788,600405,43376
湖北,2020-05-22,0,0,0,643788,600405,43376
湖北,2020-05-23,0,0,0,643788,600405,43376
湖北,2020-05-24,0,1,0,643788,600406,43376
湖北,2020-05-25,0,0,0,643788,600406,43376
湖北,2020-05-26,0,1,0,643788,600407,43376
湖北,2020-05-27,0,0,0,643788,600407,43376
湖北,2020-05-28,0,0,0,643788,600407,43376
湖北,2020-05-29,0,1,0,643788,600408,43376
湖北,2020-05-30,0,0,0,643788,600408,43376
湖北,2020-05-31,0,1,0,643788,600409,43376
湖北,2020-06-01,0,0,0,643788,600409,43376
湖北,2020-06-02,0,0,0,643788,600409,43376
湖北,2020-06-03,0,0,0,643788,600409,43376
湖北,2020-06-04,0,3,0,643788,600412,43376
湖北,2020-06-05,0,0,0,643788,600412,43376
湖北,2020-06-06,0,0,0,643788,600412,43376
湖北,2020-06-07,0,0,0,643788,600412,43376
湖北,2020-06-08,0,0,0,643788,600412,43376
湖北,2020-06-09,0,0,0,643788,600412,43376
湖北,2020-06-10,0,0,0,643788,600412,43376
湖北,2020-06-11,0,0,0,643788,600412,43376
湖北,2020-06-12,0,0,0,643788,600412,43376
湖北,2020-06-13,0,0,0,643788,600412,43376
湖北,2020-06-14,0,0,0,643788,600412,43376
湖北,2020-06-15,0,0,0,643788,600412,43376
湖北,2020-06-16,0,0,0,643788,600412,43376
湖北,2020-06-17,0,0,0,643788,600412,43376
湖北,2020-06-18,0,0,0,643788,600412,43376
湖北,2020-06-19,0,0,0,643788,600412,43376
湖北,2020-06-20,0,0,0,643788,600412,43376
湖北,2020-06-21,0,0,0,643788,600412,43376
湖北,2020-06-22,0,0,0,643788,600412,43376
湖北,2020-06-23,0,0,0,643788,600412,43376
湖北,2020-06-24,0,0,0,643788,600412,43376
湖北,2020-06-25,0,0,0,643788,600412,43376
湖北,2020-06-26,0,0,0,643788,600412,43376
湖北,2020-06-27,0,0,0,643788,600412,43376
湖北,2020-06-28,0,0,0,643788,600412,43376
湖北,2020-06-29,0,0,0,643788,600412,43376
湖北,2020-06-30,0,0,0,643788,600412,43376
湖南,2020-01-21,1,0,0,778,774,2
湖南,2020-01-22,8,0,0,2282,2266,6
湖南,2020-01-23,15,0,0,3216,3183,8
湖南,2020-01-24,19,0,0,5219,5163,12
湖南,2020-01-25,26,0,0,5765,5682,13
湖南,2020-01-26,31,0,0,5796,5682,13
湖南,2020-01-27,43,0,0,5839,5682,13
湖南,2020-01-28,78,0,0,5917,5682,13
湖南,2020-01-29,56,0,0,6287,5995,14
湖南,2020-01-30,55,2,0,6342,5997,14
湖南,2020-01-31,57,1,0,6399,5998,14
湖南,2020-02-01,74,5,0,6473,6003,14
湖南,2020-02-02,58,8,0,6531,6011,14
湖南,2020-02-03,72,6,0,6603,6017,14
湖南,2020-02-04,68,13,0,6671,6030,14
湖南,2020-02-05,50,21,0,6721,6051,14
湖南,2020-02-06,61,35,0,6782,6086,14
湖南,2020-02-07,31,28,0,6813,6114,14
湖南,2020-02-08,35,40,1,6848,6154,15
湖南,2020-02-09,41,27,0,6889,6181,15
湖南,2020-02-10,33,27,0,6922,6208,15
湖南,2020-02-11,34,50,1,6956,6258,16
湖南,2020-02-12,22,49,0,6978,6307,16
湖南,2020-02-13,20,40,0,6998,6347,16
湖南,2020-02-14,13,37,0,7011,6384,16
湖南,2020-02-15,3,41,1,7014,6425,17
湖南,2020-02-16,2,37,0,7016,6462,17
湖南,2020-02-17,1,34,1,7017,6496,18
湖南,2020-02-18,1,41,0,7018,6537,18
湖南,2020-02-19,2,36,0,7020,6573,18
湖南,2020-02-20,1,60,0,7021,6633,18
湖南,2020-02-21,2,31,0,7023,6664,18
湖南,2020-02-22,3,35,0,7026,6699,18
湖南,2020-02-23,0,17,0,7026,6716,18
湖南,2020-02-24,0,30,0,7026,6746,18
湖南,2020-02-25,0,28,0,7026,6774,18
湖南,2020-02-26,1,14,0,7027,6788,18
湖南,2020-02-27,0,27,0,7027,6815,18
湖南,2020-02-28,1,21,0,7028,6836,18
湖南,2020-02-29,0,12,0,7028,6848,18
湖南,2020-03-01,0,23,0,7028,6871,18
湖南,2020-03-02,0,16,0,7028,6887,18
湖南,2020-03-03,0,21,0,7028,6908,18
湖南,2020-03-04,0,20,0,7028,6928,18
湖南,2020-03-05,0,13,0,7028,6941,18
湖南,2020-03-06,0,13,0,7028,6954,18
湖南,2020-03-07,0,5,0,7028,6959,18
湖南,2020-03-08,0,14,0,7028,6973,18
湖南,2020-03-09,0,9,0,7028,6982,18
湖南,2020-03-10,0,7,0,7028,6989,18
湖南,2020-03-11,0,3,0,7028,6992,18
湖南,2020-03-12,0,6,0,7028,6998,18
湖南,2020-03-13,0,5,0,7028,7003,18
湖南,2020-03-14,0,5,0,7028,7008,18
湖南,2020-03-15,0,0,0,7028,7008,18
湖南,2020-03-16,0,0,0,7028,7008,18
湖南,2020-03-17,0,0,0,7028,7008,18
湖南,2020-03-18,0,0,0,7028,7008,18
湖南,2020-03-19,0,0,0,7028,7008,18
湖南,2020-03-20,0,0,0,7028,7008,18
湖南,2020-03-21,0,0,0,7028,7008,18
湖南,2020-03-22,0,0,0,7028,7008,18
湖南,2020-03-23,0,0,0,7028,7008,18
湖南,2020-03-24,0,0,0,7028,7008,18
湖南,2020-03-25,0,0,0,7028,7008,18
湖南,2020-03-26,0,0,0,7028,7008,18
湖南,2020-03-27,0,0,0,7028,7008,18
湖南,2020-03-28,0,0,0,7028,7008,18
湖南,2020-03-29,0,0,0,7028,7008,18
湖南,2020-03-30,0,0,0,7028,7008,18
湖南,2020-03-31,0,0,0,7028,7008,18
湖南,2020-04-01,1,0,0,7512,7490,19
湖南,2020-04-02,0,0,0,7512,7490,19
湖南,2020-04-03,0,0,0,7512,7490,19
湖南,2020-04-04,0,0,0,7512,7490,19
湖南,2020-04-05,0,0,0,7512,7490,19
湖南,2020-04-06,0,0,0,7512,7490,19
湖南,2020-04-07,0,0,0,7512,7490,19
湖南,2020-04-08,0,0,0,7512,7490,19
湖南,2020-04-09,0,0,0,7512,7490,19
湖南,2020-04-10,0,0,0,7512,7490,19
湖南,2020-04-11,0,0,0,7512,7490,19
湖南,2020-04-12,0,0,0,7512,7490,19
湖南,2020-04-13,0,0,0,7512,7490,19
湖南,2020-04-14,0,0,0,7512,7490,19
湖南,2020-04-15,0,0,0,7512,7490,19
湖南,2020-04-16,0,0,0,7512,7490,19
湖南,2020-04-17,0,1,0,7512,7491,19
湖南,2020-04-18,0,0,0,7512,7491,19
湖南,2020-04-19,0,0,0,7512,7491,19
湖南,2020-04-20,0,0,0,7512,7491,19
湖南,2020-04-21,0,0,0,7512,7491,19
湖南,2020-04-22,0,0,0,7512,7491,19
湖南,2020-04-23,0,0,0,7512,7491,19
湖南,2020-04-24,0,0,0,7512,7491,19
湖南,2020-04-25,0,0,0,7512,7491,19
湖南,2020-04-26,0,0,0,7512,7491,19
湖南,2020-04-27,0,0,0,7512,7491,19
湖南,2020-04-28,0,0,0,7512,7491,19
湖南,2020-04-29,0,0,0,7512,7491,19
湖南,2020-04-30,0,0,0,7512,7491,19
湖南,2020-05-01,0,0,0,7512,7491,19
湖南,2020-05-02,0,0,0,7512,7491,19
湖南,2020-05-03,0,0,0,7512,7491,19
湖南,2020-05-04,0,0,0,7512,7491,19
湖南,2020-05-05,0,0,0,7512,7491,19
湖南,2020-05-06,0,0,0,7512,7491,19
湖南,2020-05-07,0,0,0,7512,7491,19
湖南,2020-05-08,0,0,0,7512,7491,19
湖南,2020-05-09,0,0,0,7512,7491,19
湖南,2020-05-10,0,0,0,7512,7491,19
湖南,2020-05-11,0,0,0,7512,7491,19
湖南,2020-05-12,0,0,0,7512,7491,19
湖南,2020-05-13,0,0,0,7512,7491,19
湖南,2020-05-14,0,0,0,7512,7491,19
湖南,2020-05-15,0,0,0,7512,7491,19
湖南,2020-05-16,0,0,0,7512,7491,19
湖南,2020-05-17,0,0,0,7512,7491,19
湖南,2020-05-18,0,0,0,7512,7491,19
湖南,2020-05-19,0,0,0,7512,7491,19
湖南,2020-05-20,0,0,0,7512,7491,19
湖南,2020-05-21,0,0,0,7512,7491,19
湖南,2020-05-22,0,0,0,7512,7491,19
湖南,2020-05-23,0,0,0,7512,7491,19
湖南,2020-05-24,0,0,0,7512,7491,19
湖南,2020-05-25,0,0,0,7512,7491,19
湖南,2020-05-26,0,0,0,7512,7491,19
湖南,2020-05-27,0,0,0,7512,7491,19
湖南,2020-05-28,0,0,0,7512,7491,19
湖南,2020-05-29,0,0,0,7512,7491,19
湖南,2020-05-30,0,0,0,7512,7491,19
湖南,2020-05-31,0,0,0,7512,7491,19
湖南,2020-06-01,0,0,0,7512,7491,19
湖南,2020-06-02,0,0,0,7512,7491,19
湖南,2020-06-03,0,0,0,7512,7491,19
湖南,2020-06-04,0,0,0,7512,7491,19
湖南,2020-06-05,0,0,0,7512,7491,19
湖南,2020-06-06,0,0,0,7512,7491,19
湖南,2020-06-07,0,0,0,7512,7491,19
湖南,2020-06-08,0,0,0,7512,7491,19
湖南,2020-06-09,0,0,0,7512,7491,19
湖南,2020-06-10,0,0,0,7512,7491,19
湖南,2020-06-11,0,0,0,7512,7491,19
湖南,2020-06-12,0,0,0,7512,7491,19
湖南,2020-06-13,0,0,0,7512,7491,19
湖南,2020-06-14,0,0,0,7512,7491,19
湖南,2020-06-15,0,0,0,7512,7491,19
湖南,2020-06-16,0,0,0,7512,7491,19
湖南,2020-06-17,0,0,0,7512,7491,19
湖南,2020-06-18,0,0,0,7512,7491,19
湖南,2020-06-19,0,0,0,7512,7491,19
湖南,2020-06-20,0,0,0,7512,7491,19
湖南,2020-06-21,0,0,0,7512,7491,19
湖南,2020-06-22,0,0,0,7512,7491,19
湖南,2020-06-23,0,0,0,7512,7491,19
湖南,2020-06-24,0,0,0,7512,7491,19
湖南,2020-06-25,0,0,0,7512,7491,19
湖南,2020-06-26,0,0,0,7512,7491,19
湖南,2020-06-27,0,0,0,7512,7491,19
湖南,2020-06-28,0,0,0,7512,7491,19
湖南,2020-06-29,0,0,0,7512,7491,19
湖南,2020-06-30,0,0,0,7512,7491,19
澳门,2020-01-22,1,0,0,1,0,0
澳门,2020-01-23,1,0,0,2,0,0
澳门,2020-01-24,0,0,0,2,0,0
澳门,2020-01-25,0,0,0,2,0,0
澳门,2020-01-26,3,0,0,5,0,0
澳门,2020-01-27,2,0,0,7,0,0
澳门,2020-01-28,0,0,0,7,0,0
澳门,2020-01-29,0,0,0,7,0,0
澳门,2020-01-30,0,0,0,7,0,0
澳门,2020-01-31,0,0,0,7,0,0
澳门,2020-02-01,0,0,0,7,0,0
澳门,2020-02-02,1,0,0,8,0,0
澳门,2020-02-03,2,0,0,10,0,0
澳门,2020-02-04,0,0,0,10,0,0
澳门,2020-02-05,0,0,0,10,0,0
澳门,2020-02-06,0,1,0,10,1,0
澳门,2020-02-07,0,0,0,10,1,0
澳门,2020-02-08,0,0,0,10,1,0
澳门,2020-02-09,0,0,0,10,1,0
澳门,2020-02-10,0,0,0,10,1,0
澳门,2020-02-11,0,0,0,10,1,0
澳门,2020-02-12,0,1,0,10,2,0
澳门,2020-02-13,0,1,0,10,3,0
澳门,2020-02-14,0,0,0,10,3,0
澳门,2020-02-15,0,0,0,10,3,0
澳门,2020-02-16,0,2,0,10,5,0
澳门,2020-02-17,0,0,0,10,5,0
澳门,2020-02-18,0,0,0,10,5,0
澳门,2020-02-19,0,1,0,10,6,0
澳门,2020-02-20,0,0,0,10,6,0
澳门,2020-02-21,0,0,0,10,6,0
澳门,2020-02-22,0,0,0,10,6,0
澳门,2020-02-23,0,0,0,10,6,0
澳门,2020-02-24,0,0,0,10,6,0
澳门,2020-02-25,0,1,0,10,7,0
澳门,2020-02-26,0,0,0,10,7,0
澳门,2020-02-27,0,1,0,10,8,0
澳门,2020-02-28,0,0,0,10,8,0
澳门,2020-02-29,0,0,0,10,8,0
澳门,2020-03-01,0,0,0,10,8,0
澳门,2020-03-02,0,0,0,10,8,0
澳门,2020-03-03,0,1,0,10,9,0
澳门,2020-03-04,0,0,0,10,9,0
澳门,2020-03-05,0,0,0,10,9,0
澳门,2020-03-06,0,1,0,10,10,0
澳门,2020-03-07,0,0,0,10,10,0
澳门,2020-03-08,0,0,0,10,10,0
澳门,2020-03-09,0,0,0,10,10,0
澳门,2020-03-10,0,0,0,10,10,0
澳门,2020-03-11,0,0,0,10,10,0
澳门,2020-03-12,0,0,0,10,10,0
澳门,2020-03-13,0,0,0,10,10,0
澳门,2020-03-14,0,0,0,10,10,0
澳门,2020-03-15,0,0,0,10,10,0
澳门,2020-03-16,1,0,0,11,10,0
澳门,2020-03-17,2,0,0,13,10,0
澳门,2020-03-18,2,0,0,15,10,0
澳门,2020-03-19,2,0,0,17,10,0
澳门,2020-03-20,0,0,0,17,10,0
澳门,2020-03-21,1,0,0,18,10,0
澳门,2020-03-22,3,0,0,21,10,0
澳门,2020-03-23,4,0,0,25,10,0
澳门,2020-03-24,1,0,0,26,10,0
澳门,2020-03-25,4,0,0,30,10,0
澳门,2020-03-26,3,0,0,33,10,0
澳门,2020-03-27,1,0,0,34,10,0
澳门,2020-03-28,3,0,0,37,10,0
澳门,2020-03-29,1,0,0,38,10,0
澳门,2020-03-30,1,0,0,39,10,0
澳门,2020-03-31,2,0,0,41,10,0
澳门,2020-04-01,0,0,0,41,10,0
澳门,2020-04-02,0,0,0,41,10,0
澳门,2020-04-03,2,0,0,43,10,0
澳门,2020-04-04,1,0,0,44,10,0
澳门,2020-04-05,0,0,0,44,10,0
澳门,2020-04-06,0,0,0,44,10,0
澳门,2020-04-07,0,0,0,44,10,0
澳门,2020-04-08,1,0,0,45,10,0
澳门,2020-04-09,0,0,0,45,10,0
澳门,2020-04-10,0,0,0,45,10,0
澳门,2020-04-11,0,0,0,45,10,0
澳门,2020-04-12,0,3,0,45,13,0
澳门,2020-04-13,0,0,0,45,13,0
澳门,2020-04-14,0,2,0,45,15,0
澳门,2020-04-15,0,1,0,45,16,0
澳门,2020-04-16,0,0,0,45,16,0
